ID_Transaccion,ID_Socio,ID_Producto,Fecha,Monto_Final,Metodo_Pago
TRX-94078,SOC-3510,PROD-502,2024-10-27,1300.0,Tarjeta de Débito
TRX-94079,SOC-2565,PROD-504,2025-04-13,798.8,Efectivo
TRX-94080,SOC-3111,PROD-508,2025-10-29,250.0,Tarjeta de Débito
TRX-94081,SOC-3800,PROD-507,2024-09-19,750.0,Transferencia SPEI
TRX-94082,SOC-2270,PROD-511,2025-02-01,50.0,Transferencia SPEI
TRX-94083,SOC-3134,PROD-502,2025-01-11,1300.0,Efectivo
TRX-94084,SOC-3064,PROD-506,2026-04-16,550.0,Efectivo
TRX-94085,SOC-2123,PROD-503,2025-04-08,6999.0,Tarjeta de Crédito
TRX-94086,SOC-3182,PROD-502,2024-01-12,1300.0,Tarjeta de Débito
TRX-94087,SOC-2686,PROD-501,2025-12-15,650.0,Transferencia SPEI
TRX-94088,SOC-2042,PROD-505,2024-08-29,480.0,Transferencia SPEI
TRX-94089,SOC-2069,PROD-506,2024-02-07,550.0,Tarjeta de Crédito
TRX-94090,SOC-2910,PROD-505,2025-03-11,480.0,Tarjeta de Crédito
TRX-94091,SOC-2433,PROD-501,2025-02-09,650.0,Transferencia SPEI
TRX-94092,SOC-3364,PROD-504,2024-01-23,950.0,Transferencia SPEI
TRX-94093,SOC-3436,PROD-502,2025-07-15,1300.0,Tarjeta de Crédito
TRX-94094,SOC-3506,PROD-503,2025-03-06,6999.0,Transferencia SPEI
TRX-94095,SOC-3177,PROD-511,2024-10-14,50.0,Efectivo
TRX-94096,SOC-3580,PROD-509,2025-04-07,400.0,Transferencia SPEI
TRX-94097,SOC-2674,PROD-504,2025-05-29,950.0,Efectivo
TRX-94098,SOC-2794,PROD-508,2026-02-08,250.0,Transferencia SPEI
TRX-94099,SOC-2419,PROD-505,2025-11-27,480.0,Transferencia SPEI
TRX-94100,SOC-2819,PROD-501,2026-01-29,650.0,Tarjeta de Débito
TRX-94101,SOC-3738,PROD-501,2025-11-17,650.0,Tarjeta de Crédito
TRX-94102,SOC-2285,PROD-502,2025-12-12,1300.0,Tarjeta de Débito
TRX-94103,SOC-3327,PROD-509,2025-03-08,400.0,Efectivo
TRX-94104,SOC-3117,PROD-507,2025-11-30,750.0,Efectivo
TRX-94105,SOC-2834,PROD-507,2024-07-29,750.0,Efectivo
TRX-94106,SOC-3562,PROD-502,2025-02-15,1300.0,Efectivo
TRX-94107,SOC-2972,PROD-504,2026-04-09,950.0,Tarjeta de Crédito
TRX-94108,SOC-3571,PROD-509,2025-09-22,320.29,Tarjeta de Crédito
TRX-94109,SOC-3005,PROD-502,2025-07-29,1300.0,Tarjeta de Débito
TRX-94110,SOC-3576,PROD-504,2026-03-02,950.0,Transferencia SPEI
TRX-94111,SOC-2186,PROD-508,2026-01-25,250.0,Efectivo
TRX-94112,SOC-3094,PROD-507,2026-04-22,750.0,Tarjeta de Débito
TRX-94113,SOC-2352,PROD-507,2025-08-24,750.0,Efectivo
TRX-94114,SOC-2423,PROD-512,2025-12-13,35.0,Tarjeta de Crédito
TRX-94115,SOC-2179,PROD-511,2026-02-28,50.0,Tarjeta de Débito
TRX-94116,SOC-2620,PROD-511,2025-10-17,50.0,Efectivo
TRX-94117,SOC-2232,PROD-505,2025-01-02,480.0,Transferencia SPEI
TRX-94118,SOC-2921,PROD-501,2025-01-24,650.0,Efectivo
TRX-94119,SOC-3264,PROD-506,2026-04-19,550.0,Tarjeta de Crédito
TRX-94120,SOC-2005,PROD-506,2024-09-21,550.0,Tarjeta de Crédito
TRX-94121,SOC-2557,PROD-504,2025-07-28,950.0,Tarjeta de Débito
TRX-94122,SOC-3349,PROD-504,2026-04-11,881.6,Efectivo
TRX-94123,SOC-2955,PROD-512,2025-07-05,30.77,Efectivo
TRX-94124,SOC-2792,PROD-511,2025-01-20,50.0,Tarjeta de Débito
TRX-94125,SOC-3359,PROD-504,2025-11-25,776.67,Efectivo
TRX-94126,SOC-2211,PROD-507,2025-10-28,750.0,Tarjeta de Crédito
TRX-94127,SOC-3741,PROD-511,2025-06-07,47.49,Transferencia SPEI
TRX-94128,SOC-3587,PROD-501,2024-04-27,650.0,Tarjeta de Crédito
TRX-94129,SOC-2845,PROD-511,2024-11-01,40.9,Tarjeta de Crédito
TRX-94130,SOC-2064,PROD-509,2025-10-06,400.0,Efectivo
TRX-94131,SOC-2931,PROD-503,2025-02-15,6999.0,Tarjeta de Crédito
TRX-94132,SOC-3231,PROD-507,2025-07-17,750.0,Tarjeta de Débito
TRX-94133,SOC-3706,PROD-505,2025-06-23,480.0,Efectivo
TRX-94134,SOC-3353,PROD-501,2025-04-13,568.0,Tarjeta de Débito
TRX-94135,SOC-3158,PROD-503,2025-10-18,6999.0,Tarjeta de Débito
TRX-94136,SOC-2182,PROD-502,2025-03-05,1300.0,Transferencia SPEI
TRX-94137,SOC-3214,PROD-511,2024-04-25,50.0,Transferencia SPEI
TRX-94138,SOC-3759,PROD-502,2024-06-24,1300.0,Transferencia SPEI
TRX-94139,SOC-2803,PROD-503,2024-01-16,6999.0,Tarjeta de Crédito
TRX-94140,SOC-3722,PROD-501,2024-09-02,650.0,Transferencia SPEI
TRX-94141,SOC-2117,PROD-511,2026-02-14,50.0,Transferencia SPEI
TRX-94142,SOC-2399,PROD-511,2024-09-27,50.0,Tarjeta de Crédito
TRX-94143,SOC-2668,PROD-510,2025-01-25,75.0,Tarjeta de Crédito
TRX-94144,SOC-3315,PROD-505,2024-12-08,480.0,Transferencia SPEI
TRX-94145,SOC-2013,PROD-502,2024-07-01,1089.46,Tarjeta de Crédito
TRX-94146,SOC-2611,PROD-503,2025-11-04,6999.0,Tarjeta de Crédito
TRX-94147,SOC-2836,PROD-510,2024-01-20,75.0,Tarjeta de Crédito
TRX-94148,SOC-2457,PROD-508,2025-01-07,250.0,Tarjeta de Crédito
TRX-94149,SOC-3130,PROD-505,2025-08-06,480.0,Efectivo
TRX-94150,SOC-2512,PROD-510,2025-01-20,75.0,Transferencia SPEI
TRX-94151,SOC-2002,PROD-503,2026-02-11,6999.0,Transferencia SPEI
TRX-94152,SOC-2652,PROD-503,2026-02-22,6999.0,Tarjeta de Débito
TRX-94153,SOC-2087,PROD-506,2024-12-29,550.0,Transferencia SPEI
TRX-94154,SOC-2524,PROD-509,2026-02-10,348.03,Transferencia SPEI
TRX-94155,SOC-3618,PROD-506,2026-03-08,550.0,Efectivo
TRX-94156,SOC-2498,PROD-507,2026-04-26,750.0,Tarjeta de Crédito
TRX-94157,SOC-2244,PROD-506,2026-01-04,550.0,Transferencia SPEI
TRX-94158,SOC-2510,PROD-509,2025-01-13,400.0,Transferencia SPEI
TRX-94159,SOC-2842,PROD-503,2024-07-21,6999.0,Tarjeta de Crédito
TRX-94160,SOC-2877,PROD-501,2025-01-25,650.0,Transferencia SPEI
TRX-94161,SOC-3238,PROD-510,2025-06-25,75.0,Efectivo
TRX-94162,SOC-2265,PROD-506,2025-08-18,550.0,Transferencia SPEI
TRX-94163,SOC-3752,PROD-511,2024-06-27,47.12,Tarjeta de Débito
TRX-94164,SOC-2381,PROD-510,2025-06-21,75.0,Tarjeta de Crédito
TRX-94165,SOC-2842,PROD-510,2025-09-26,66.93,Transferencia SPEI
TRX-94166,SOC-2149,PROD-508,2025-08-05,250.0,Tarjeta de Crédito
TRX-94167,SOC-2388,PROD-506,2025-01-21,550.0,Tarjeta de Crédito
TRX-94168,SOC-3205,PROD-512,2025-09-09,35.0,Tarjeta de Crédito
TRX-94169,SOC-2442,PROD-506,2026-02-08,550.0,Transferencia SPEI
TRX-94170,SOC-3772,PROD-507,2025-07-23,750.0,Transferencia SPEI
TRX-94171,SOC-2924,PROD-510,2024-07-10,75.0,Transferencia SPEI
TRX-94172,SOC-2026,PROD-505,2024-05-04,480.0,Tarjeta de Crédito
TRX-94173,SOC-2101,PROD-509,2026-04-06,400.0,Tarjeta de Crédito
TRX-94174,SOC-2196,PROD-506,2024-07-23,550.0,Tarjeta de Crédito
TRX-94175,SOC-3566,PROD-510,2024-03-27,75.0,Tarjeta de Crédito
TRX-94176,SOC-2825,PROD-501,2024-01-31,611.02,Tarjeta de Débito
TRX-94177,SOC-2102,PROD-511,2025-11-05,50.0,Transferencia SPEI
TRX-94178,SOC-2301,PROD-510,2026-01-11,75.0,Efectivo
TRX-94179,SOC-3623,PROD-505,2026-01-28,480.0,Tarjeta de Crédito
TRX-94180,SOC-3747,PROD-501,2024-10-18,650.0,Efectivo
TRX-94181,SOC-2446,PROD-505,2024-05-01,418.81,Transferencia SPEI
TRX-94182,SOC-2659,PROD-503,2025-10-12,6999.0,Transferencia SPEI
TRX-94183,SOC-2272,PROD-501,2025-08-28,650.0,Transferencia SPEI
TRX-94184,SOC-3320,PROD-506,2025-11-18,550.0,Tarjeta de Crédito
TRX-94185,SOC-3521,PROD-511,2025-12-15,40.69,Tarjeta de Débito
TRX-94186,SOC-3272,PROD-512,2025-10-26,35.0,Tarjeta de Crédito
TRX-94187,SOC-2479,PROD-506,2024-08-25,445.57,Transferencia SPEI
TRX-94188,SOC-2877,PROD-510,2026-03-30,60.64,Transferencia SPEI
TRX-94189,SOC-2257,PROD-510,2026-04-27,75.0,Efectivo
TRX-94190,SOC-3330,PROD-506,2025-02-15,550.0,Efectivo
TRX-94191,SOC-2175,PROD-508,2025-11-05,250.0,Efectivo
TRX-94192,SOC-2919,PROD-510,2025-02-22,75.0,Transferencia SPEI
TRX-94193,SOC-3172,PROD-506,2025-05-06,550.0,Tarjeta de Débito
TRX-94194,SOC-3740,PROD-501,2024-11-13,650.0,Tarjeta de Débito
TRX-94195,SOC-3006,PROD-505,2024-05-03,480.0,Tarjeta de Débito
TRX-94196,SOC-2462,PROD-502,2025-11-03,1300.0,Tarjeta de Débito
TRX-94197,SOC-3742,PROD-507,2024-04-09,656.6800000000001,Transferencia SPEI
TRX-94198,SOC-2403,PROD-511,2024-06-22,40.07,Tarjeta de Débito
TRX-94199,SOC-2128,PROD-504,2025-03-05,820.48,Tarjeta de Crédito
TRX-94200,SOC-2093,PROD-503,2025-12-12,6999.0,Efectivo
TRX-94201,SOC-3210,PROD-504,2025-06-12,950.0,Tarjeta de Crédito
TRX-94202,SOC-2942,PROD-501,2024-07-13,650.0,Tarjeta de Crédito
TRX-94203,SOC-3660,PROD-505,2024-11-13,480.0,Transferencia SPEI
TRX-94204,SOC-2587,PROD-509,2025-09-15,363.74,Transferencia SPEI
TRX-94205,SOC-2053,PROD-508,2026-02-06,250.0,Transferencia SPEI
TRX-94206,SOC-3774,PROD-503,2026-03-04,6999.0,Efectivo
TRX-94207,SOC-2011,PROD-512,2025-04-26,35.0,Efectivo
TRX-94208,SOC-3593,PROD-510,2024-03-14,75.0,Efectivo
TRX-94209,SOC-3410,PROD-509,2026-03-10,400.0,Efectivo
TRX-94210,SOC-2990,PROD-512,2024-09-01,35.0,Tarjeta de Crédito
TRX-94211,SOC-3770,PROD-509,2025-08-30,400.0,Tarjeta de Débito
TRX-94212,SOC-2721,PROD-507,2024-07-16,750.0,Efectivo
TRX-94213,SOC-3240,PROD-502,2025-07-25,1300.0,Efectivo
TRX-94214,SOC-2706,PROD-506,2025-07-11,550.0,Efectivo
TRX-94215,SOC-2658,PROD-508,2024-09-23,250.0,Transferencia SPEI
TRX-94216,SOC-3371,PROD-506,2024-09-11,550.0,Efectivo
TRX-94217,SOC-2816,PROD-501,2025-10-24,650.0,Transferencia SPEI
TRX-94218,SOC-2006,PROD-501,2024-10-18,593.53,Efectivo
TRX-94219,SOC-3469,PROD-505,2024-11-22,480.0,Efectivo
TRX-94220,SOC-3106,PROD-505,2024-01-19,480.0,Tarjeta de Crédito
TRX-94221,SOC-3238,PROD-512,2025-07-13,32.82,Efectivo
TRX-94222,SOC-3395,PROD-504,2025-08-25,950.0,Tarjeta de Crédito
TRX-94223,SOC-3572,PROD-512,2026-01-18,30.55,Transferencia SPEI
TRX-94224,SOC-3402,PROD-505,2025-10-05,480.0,Efectivo
TRX-94225,SOC-3352,PROD-508,2025-06-30,250.0,Tarjeta de Crédito
TRX-94226,SOC-2803,PROD-506,2024-06-10,550.0,Tarjeta de Débito
TRX-94227,SOC-2186,PROD-507,2024-10-16,750.0,Tarjeta de Crédito
TRX-94228,SOC-3776,PROD-504,2026-01-09,950.0,Transferencia SPEI
TRX-94229,SOC-2271,PROD-504,2024-02-26,950.0,Transferencia SPEI
TRX-94230,SOC-2615,PROD-505,2024-01-22,480.0,Efectivo
TRX-94231,SOC-3561,PROD-507,2025-05-14,631.52,Transferencia SPEI
TRX-94232,SOC-2088,PROD-510,2024-06-21,63.61,Efectivo
TRX-94233,SOC-3228,PROD-512,2025-09-21,28.84,Tarjeta de Débito
TRX-94234,SOC-3773,PROD-504,2024-03-21,805.49,Tarjeta de Crédito
TRX-94235,SOC-3661,PROD-507,2025-01-22,674.78,Tarjeta de Débito
TRX-94236,SOC-3134,PROD-506,2025-07-28,509.05,Transferencia SPEI
TRX-94237,SOC-2494,PROD-503,2025-11-04,6025.4400000000005,Transferencia SPEI
TRX-94238,SOC-2067,PROD-505,2025-04-10,480.0,Tarjeta de Crédito
TRX-94239,SOC-2301,PROD-501,2024-11-17,650.0,Transferencia SPEI
TRX-94240,SOC-3389,PROD-501,2025-05-02,650.0,Tarjeta de Débito
TRX-94241,SOC-2745,PROD-512,2024-10-12,35.0,Efectivo
TRX-94242,SOC-3769,PROD-509,2025-11-26,400.0,Tarjeta de Crédito
TRX-94243,SOC-3312,PROD-504,2024-03-22,950.0,Efectivo
TRX-94244,SOC-2593,PROD-507,2026-02-02,643.02,Tarjeta de Débito
TRX-94245,SOC-3494,PROD-504,2025-08-13,950.0,Transferencia SPEI
TRX-94246,SOC-3647,PROD-507,2025-02-21,666.66,Tarjeta de Crédito
TRX-94247,SOC-2670,PROD-512,2026-02-16,35.0,Efectivo
TRX-94248,SOC-2745,PROD-504,2024-01-14,847.73,Tarjeta de Débito
TRX-94249,SOC-2034,PROD-503,2025-01-17,6999.0,Transferencia SPEI
TRX-94250,SOC-2013,PROD-504,2025-02-01,950.0,Efectivo
TRX-94251,SOC-2678,PROD-501,2025-02-06,650.0,Transferencia SPEI
TRX-94252,SOC-2811,PROD-504,2025-03-20,950.0,Tarjeta de Débito
TRX-94253,SOC-2091,PROD-503,2026-01-18,6999.0,Efectivo
TRX-94254,SOC-3326,PROD-511,2025-03-15,50.0,Efectivo
TRX-94255,SOC-3278,PROD-509,2025-08-24,328.43,Efectivo
TRX-94256,SOC-3214,PROD-502,2024-06-17,1090.55,Efectivo
TRX-94257,SOC-2294,PROD-506,2024-05-18,500.86,Tarjeta de Crédito
TRX-94258,SOC-3411,PROD-504,2026-02-24,950.0,Tarjeta de Débito
TRX-94259,SOC-3165,PROD-508,2025-12-13,250.0,Tarjeta de Crédito
TRX-94260,SOC-3757,PROD-502,2025-08-11,1300.0,Tarjeta de Crédito
TRX-94261,SOC-2804,PROD-501,2024-02-20,650.0,Transferencia SPEI
TRX-94262,SOC-2089,PROD-503,2025-04-19,6999.0,Transferencia SPEI
TRX-94263,SOC-2605,PROD-511,2024-11-25,50.0,Tarjeta de Débito
TRX-94264,SOC-3291,PROD-510,2024-05-20,68.03,Tarjeta de Débito
TRX-94265,SOC-3421,PROD-505,2024-12-03,480.0,Efectivo
TRX-94266,SOC-2255,PROD-509,2024-01-17,400.0,Efectivo
TRX-94267,SOC-3472,PROD-509,2025-09-01,400.0,Tarjeta de Débito
TRX-94268,SOC-3085,PROD-504,2024-10-17,950.0,Tarjeta de Débito
TRX-94269,SOC-3561,PROD-506,2025-02-11,550.0,Tarjeta de Crédito
TRX-94270,SOC-3776,PROD-503,2025-09-03,6999.0,Tarjeta de Débito
TRX-94271,SOC-2306,PROD-502,2025-05-20,1300.0,Efectivo
TRX-94272,SOC-2645,PROD-512,2025-02-21,35.0,Tarjeta de Crédito
TRX-94273,SOC-3663,PROD-507,2024-04-15,750.0,Tarjeta de Crédito
TRX-94274,SOC-2635,PROD-509,2025-03-09,379.37,Transferencia SPEI
TRX-94275,SOC-3769,PROD-511,2024-06-06,50.0,Transferencia SPEI
TRX-94276,SOC-2033,PROD-503,2024-07-20,6999.0,Efectivo
TRX-94277,SOC-2750,PROD-509,2025-01-08,357.53,Tarjeta de Crédito
TRX-94278,SOC-3395,PROD-501,2024-03-10,650.0,Efectivo
TRX-94279,SOC-2867,PROD-508,2026-04-08,221.63,Tarjeta de Débito
TRX-94280,SOC-3079,PROD-508,2025-08-08,232.66,Tarjeta de Débito
TRX-94281,SOC-2619,PROD-502,2024-08-02,1300.0,Tarjeta de Débito
TRX-94282,SOC-2630,PROD-508,2025-08-03,250.0,Transferencia SPEI
TRX-94283,SOC-2542,PROD-512,2026-02-02,35.0,Efectivo
TRX-94284,SOC-3393,PROD-506,2025-12-12,550.0,Transferencia SPEI
TRX-94285,SOC-3196,PROD-501,2024-11-22,650.0,Efectivo
TRX-94286,SOC-3173,PROD-512,2024-03-22,35.0,Transferencia SPEI
TRX-94287,SOC-2891,PROD-512,2024-11-03,35.0,Transferencia SPEI
TRX-94288,SOC-3190,PROD-504,2025-03-15,950.0,Efectivo
TRX-94289,SOC-3135,PROD-504,2024-07-18,950.0,Transferencia SPEI
TRX-94290,SOC-2541,PROD-511,2025-11-17,50.0,Transferencia SPEI
TRX-94291,SOC-3121,PROD-501,2025-01-18,650.0,Efectivo
TRX-94292,SOC-3582,PROD-503,2024-09-05,6999.0,Transferencia SPEI
TRX-94293,SOC-3736,PROD-508,2026-03-31,250.0,Tarjeta de Débito
TRX-94294,SOC-2501,PROD-501,2026-04-05,650.0,Tarjeta de Crédito
TRX-94295,SOC-2336,PROD-501,2025-09-09,650.0,Transferencia SPEI
TRX-94296,SOC-2496,PROD-504,2024-07-13,950.0,Tarjeta de Crédito
TRX-94297,SOC-3414,PROD-512,2025-09-10,35.0,Tarjeta de Crédito
TRX-94298,SOC-3611,PROD-511,2024-05-16,50.0,Transferencia SPEI
TRX-94299,SOC-2593,PROD-505,2024-02-10,480.0,Tarjeta de Crédito
TRX-94300,SOC-2660,PROD-504,2026-02-20,950.0,Transferencia SPEI
TRX-94301,SOC-3647,PROD-508,2025-01-20,250.0,Tarjeta de Crédito
TRX-94302,SOC-2529,PROD-503,2025-03-25,6999.0,Tarjeta de Crédito
TRX-94303,SOC-3274,PROD-512,2024-06-12,35.0,Tarjeta de Débito
TRX-94304,SOC-3335,PROD-503,2024-02-17,5928.84,Efectivo
TRX-94305,SOC-3179,PROD-502,2024-09-14,1300.0,Efectivo
TRX-94306,SOC-2134,PROD-507,2025-09-23,750.0,Tarjeta de Crédito
TRX-94307,SOC-3058,PROD-505,2024-10-27,386.77,Transferencia SPEI
TRX-94308,SOC-3352,PROD-502,2025-09-11,1300.0,Tarjeta de Crédito
TRX-94309,SOC-3246,PROD-501,2026-03-29,650.0,Tarjeta de Débito
TRX-94310,SOC-3680,PROD-506,2024-03-27,550.0,Tarjeta de Débito
TRX-94311,SOC-3414,PROD-506,2024-05-09,550.0,Efectivo
TRX-94312,SOC-2907,PROD-506,2025-03-22,550.0,Efectivo
TRX-94313,SOC-2414,PROD-509,2024-08-14,379.77,Transferencia SPEI
TRX-94314,SOC-3616,PROD-505,2024-09-08,480.0,Tarjeta de Crédito
TRX-94315,SOC-2378,PROD-507,2025-10-02,750.0,Tarjeta de Crédito
TRX-94316,SOC-2263,PROD-508,2025-04-05,250.0,Tarjeta de Crédito
TRX-94317,SOC-2418,PROD-502,2025-02-28,1300.0,Efectivo
TRX-94318,SOC-2816,PROD-507,2024-11-01,750.0,Efectivo
TRX-94319,SOC-3644,PROD-508,2024-01-04,250.0,Tarjeta de Débito
TRX-94320,SOC-2108,PROD-504,2025-01-22,950.0,Tarjeta de Débito
TRX-94321,SOC-3259,PROD-506,2024-06-22,550.0,Tarjeta de Débito
TRX-94322,SOC-2278,PROD-511,2024-10-21,41.32,Transferencia SPEI
TRX-94323,SOC-3621,PROD-512,2024-10-31,35.0,Tarjeta de Crédito
TRX-94324,SOC-3016,PROD-505,2024-01-19,480.0,Transferencia SPEI
TRX-94325,SOC-2970,PROD-506,2025-06-02,550.0,Transferencia SPEI
TRX-94326,SOC-2861,PROD-503,2025-01-15,6999.0,Efectivo
TRX-94327,SOC-3725,PROD-507,2026-04-30,750.0,Efectivo
TRX-94328,SOC-2502,PROD-512,2025-02-18,35.0,Tarjeta de Débito
TRX-94329,SOC-3300,PROD-507,2026-03-25,750.0,Transferencia SPEI
TRX-94330,SOC-3493,PROD-502,2024-10-16,1300.0,Tarjeta de Débito
TRX-94331,SOC-2646,PROD-510,2025-05-12,75.0,Tarjeta de Crédito
TRX-94332,SOC-2214,PROD-509,2024-08-10,400.0,Transferencia SPEI
TRX-94333,SOC-3534,PROD-510,2025-07-08,75.0,Efectivo
TRX-94334,SOC-2528,PROD-510,2025-12-24,75.0,Efectivo
TRX-94335,SOC-3207,PROD-512,2025-09-27,35.0,Tarjeta de Débito
TRX-94336,SOC-2030,PROD-505,2025-09-03,480.0,Tarjeta de Crédito
TRX-94337,SOC-2293,PROD-507,2026-03-04,750.0,Tarjeta de Débito
TRX-94338,SOC-2444,PROD-503,2024-05-14,6999.0,Tarjeta de Débito
TRX-94339,SOC-2781,PROD-502,2024-05-13,1094.87,Efectivo
TRX-94340,SOC-3353,PROD-502,2024-12-03,1300.0,Tarjeta de Débito
TRX-94341,SOC-2467,PROD-505,2024-01-17,450.73,Transferencia SPEI
TRX-94342,SOC-2895,PROD-512,2025-12-16,35.0,Tarjeta de Crédito
TRX-94343,SOC-2282,PROD-504,2026-04-16,950.0,Tarjeta de Débito
TRX-94344,SOC-3020,PROD-505,2024-06-25,480.0,Tarjeta de Crédito
TRX-94345,SOC-2699,PROD-507,2026-01-02,750.0,Transferencia SPEI
TRX-94346,SOC-2132,PROD-509,2026-03-03,400.0,Tarjeta de Crédito
TRX-94347,SOC-2264,PROD-504,2025-04-06,950.0,Transferencia SPEI
TRX-94348,SOC-2119,PROD-506,2025-11-04,550.0,Tarjeta de Débito
TRX-94349,SOC-2139,PROD-507,2025-06-18,634.03,Tarjeta de Crédito
TRX-94350,SOC-3430,PROD-512,2024-09-18,35.0,Tarjeta de Débito
TRX-94351,SOC-2821,PROD-505,2025-04-23,480.0,Tarjeta de Débito
TRX-94352,SOC-2802,PROD-501,2026-02-10,650.0,Transferencia SPEI
TRX-94353,SOC-3407,PROD-508,2025-09-30,250.0,Transferencia SPEI
TRX-94354,SOC-2395,PROD-511,2025-07-08,50.0,Efectivo
TRX-94355,SOC-3754,PROD-510,2025-03-31,75.0,Transferencia SPEI
TRX-94356,SOC-3647,PROD-502,2024-02-21,1300.0,Efectivo
TRX-94357,SOC-3176,PROD-503,2025-03-03,6228.3,Efectivo
TRX-94358,SOC-2203,PROD-507,2024-11-26,750.0,Tarjeta de Débito
TRX-94359,SOC-3501,PROD-508,2025-12-01,250.0,Tarjeta de Débito
TRX-94360,SOC-2677,PROD-508,2025-11-12,250.0,Transferencia SPEI
TRX-94361,SOC-2661,PROD-506,2026-02-08,550.0,Transferencia SPEI
TRX-94362,SOC-2722,PROD-502,2024-06-25,1300.0,Transferencia SPEI
TRX-94363,SOC-2563,PROD-501,2024-01-08,566.4300000000001,Tarjeta de Débito
TRX-94364,SOC-3068,PROD-507,2026-04-07,750.0,Tarjeta de Crédito
TRX-94365,SOC-2597,PROD-511,2024-02-28,50.0,Transferencia SPEI
TRX-94366,SOC-2784,PROD-506,2024-09-18,550.0,Tarjeta de Crédito
TRX-94367,SOC-2359,PROD-505,2024-11-05,480.0,Transferencia SPEI
TRX-94368,SOC-2607,PROD-501,2024-05-27,650.0,Tarjeta de Crédito
TRX-94369,SOC-2413,PROD-509,2025-02-20,400.0,Transferencia SPEI
TRX-94370,SOC-2035,PROD-509,2026-03-05,400.0,Tarjeta de Débito
TRX-94371,SOC-3681,PROD-508,2024-02-12,250.0,Transferencia SPEI
TRX-94372,SOC-2041,PROD-504,2025-02-22,950.0,Tarjeta de Débito
TRX-94373,SOC-3659,PROD-505,2024-06-06,480.0,Transferencia SPEI
TRX-94374,SOC-2125,PROD-503,2024-02-16,6999.0,Tarjeta de Débito
TRX-94375,SOC-3498,PROD-501,2025-07-07,650.0,Tarjeta de Crédito
TRX-94376,SOC-2063,PROD-510,2026-03-06,75.0,Efectivo
TRX-94377,SOC-2436,PROD-505,2025-11-15,480.0,Transferencia SPEI
TRX-94378,SOC-3307,PROD-502,2026-04-23,1300.0,Transferencia SPEI
TRX-94379,SOC-3778,PROD-510,2025-05-13,68.18,Tarjeta de Crédito
TRX-94380,SOC-3138,PROD-505,2024-04-22,480.0,Transferencia SPEI
TRX-94381,SOC-3249,PROD-505,2025-06-23,433.12,Efectivo
TRX-94382,SOC-2951,PROD-504,2024-12-28,950.0,Transferencia SPEI
TRX-94383,SOC-3540,PROD-512,2025-05-18,35.0,Efectivo
TRX-94384,SOC-3174,PROD-506,2025-05-25,550.0,Tarjeta de Crédito
TRX-94385,SOC-3174,PROD-505,2025-11-24,431.75,Efectivo
TRX-94386,SOC-2288,PROD-511,2025-03-18,42.12,Tarjeta de Débito
TRX-94387,SOC-2554,PROD-503,2025-10-28,6999.0,Efectivo
TRX-94388,SOC-3642,PROD-504,2024-04-02,950.0,Tarjeta de Crédito
TRX-94389,SOC-2681,PROD-509,2024-10-14,400.0,Efectivo
TRX-94390,SOC-2960,PROD-504,2024-11-15,950.0,Tarjeta de Crédito
TRX-94391,SOC-2198,PROD-510,2026-01-31,75.0,Transferencia SPEI
TRX-94392,SOC-2965,PROD-505,2025-06-29,480.0,Tarjeta de Débito
TRX-94393,SOC-3249,PROD-506,2024-04-26,550.0,Efectivo
TRX-94394,SOC-3052,PROD-507,2026-01-25,750.0,Tarjeta de Crédito
TRX-94395,SOC-2413,PROD-501,2025-05-27,650.0,Tarjeta de Crédito
TRX-94396,SOC-3719,PROD-510,2024-11-23,75.0,Transferencia SPEI
TRX-94397,SOC-3427,PROD-509,2026-04-05,400.0,Efectivo
TRX-94398,SOC-3169,PROD-507,2024-06-11,750.0,Tarjeta de Crédito
TRX-94399,SOC-2345,PROD-507,2024-02-01,750.0,Tarjeta de Débito
TRX-94400,SOC-3480,PROD-509,2025-01-20,400.0,Tarjeta de Débito
TRX-94401,SOC-2340,PROD-508,2025-03-06,250.0,Tarjeta de Débito
TRX-94402,SOC-3058,PROD-504,2024-04-11,950.0,Transferencia SPEI
TRX-94403,SOC-2395,PROD-512,2024-01-03,35.0,Tarjeta de Crédito
TRX-94404,SOC-3728,PROD-510,2024-08-06,75.0,Efectivo
TRX-94405,SOC-2761,PROD-502,2026-04-11,1300.0,Efectivo
TRX-94406,SOC-2960,PROD-509,2025-05-27,333.26,Transferencia SPEI
TRX-94407,SOC-3687,PROD-506,2026-04-21,550.0,Tarjeta de Débito
TRX-94408,SOC-2849,PROD-510,2025-07-15,75.0,Efectivo
TRX-94409,SOC-2861,PROD-503,2024-08-29,5887.98,Tarjeta de Crédito
TRX-94410,SOC-3339,PROD-508,2024-05-01,250.0,Efectivo
TRX-94411,SOC-2311,PROD-503,2024-08-21,6999.0,Efectivo
TRX-94412,SOC-2074,PROD-512,2026-04-12,35.0,Transferencia SPEI
TRX-94413,SOC-2648,PROD-505,2026-03-29,480.0,Transferencia SPEI
TRX-94414,SOC-2114,PROD-511,2025-07-19,50.0,Transferencia SPEI
TRX-94415,SOC-2915,PROD-510,2024-11-26,75.0,Efectivo
TRX-94416,SOC-3285,PROD-508,2025-03-06,250.0,Tarjeta de Débito
TRX-94417,SOC-2415,PROD-510,2025-06-21,62.04,Efectivo
TRX-94418,SOC-3727,PROD-508,2026-02-05,250.0,Efectivo
